precision,recall,threshold
0.5140562248995983,1.0,-13.92059
0.5140826939910407,1.0,-13.919213
0.5141091658084449,1.0,-13.916199
0.5141356403522324,1.0,-13.914109
0.5141621176228242,1.0,-13.9134655
0.5141885976206417,1.0,-13.912557
0.5142150803461063,1.0,-13.9117985
0.5142415657996394,1.0,-13.910227
0.5142680539816628,1.0,-13.909778
0.5142945448925977,1.0,-13.908861
0.5143210385328663,1.0,-13.907736
0.5143475349028901,1.0,-13.907686
0.5143740340030912,1.0,-13.907212
0.5144005358338914,1.0,-13.906913
0.5144270403957131,1.0,-13.906785
0.5144535476889782,1.0,-13.904671
0.514480057714109,1.0,-13.902345
0.5145065704715279,1.0,-13.901736
0.5145330859616574,1.0,-13.90164
0.5145596041849199,1.0,-13.901203
0.514586125141738,1.0,-13.900053
0.5146126488325344,1.0,-13.899884
0.514639175257732,1.0,-13.899261
0.5146657044177535,1.0,-13.898415
0.514692236313022,1.0,-13.8978
0.5147187709439605,1.0,-13.895683
0.514745308310992,1.0,-13.895202
0.5147718484145398,1.0,-13.894994
0.5147983912550274,1.0,-13.894581
0.5148249368328779,1.0,-13.894484
0.5148514851485149,1.0,-13.892305
0.5148780362023619,1.0,-13.890039
0.5149045899948427,1.0,-13.889639
0.514931146526381,1.0,-13.887393
0.5149577057974004,1.0,-13.887245
0.5149842678083252,1.0,-13.8862295
0.515010832559579,1.0,-13.883572
0.5150374000515863,1.0,-13.882579
0.5150639702847709,1.0,-13.8816
0.5150905432595574,1.0,-13.881218
0.5151171189763698,1.0,-13.879643
0.5151436974356328,1.0,-13.877383
0.5151702786377709,1.0,-13.877172
0.5151968625832086,1.0,-13.875943
0.5152234492723707,1.0,-13.874919
0.515250038705682,1.0,-13.873706
0.5152766308835673,1.0,-13.873266
0.5153032258064516,1.0,-13.871652
0.51532982347476,1.0,-13.870632
0.5153564238889176,1.0,-13.870551
0.5153830270493496,1.0,-13.865029
0.5154096329564813,1.0,-13.86367
0.5154362416107383,1.0,-13.862863
0.5154628530125458,1.0,-13.859019
0.5154894671623296,1.0,-13.858829
0.5155160840605153,1.0,-13.857499
0.5155427037075286,1.0,-13.855565
0.5155693261037955,1.0,-13.855471
0.5155959512497418,1.0,-13.853075
0.5156225791457936,1.0,-13.850643
0.5156492097923768,1.0,-13.850378
0.5156758431899179,1.0,-13.849894
0.515702479338843,1.0,-13.847889
0.5157291182395785,1.0,-13.8474455
0.5157557598925508,1.0,-13.846412
0.5157824042981867,1.0,-13.845342
0.5158090514569126,1.0,-13.84083
0.5158357013691552,1.0,-13.840622
0.5158623540353415,1.0,-13.839733
0.5158890094558983,1.0,-13.835766
0.5159156676312526,1.0,-13.833947
0.5159423285618314,1.0,-13.830682
0.515968992248062,1.0,-13.830348
0.5159956586903716,1.0,-13.827697
0.5160223278891876,1.0,-13.827191
0.5160489998449372,1.0,-13.824799
0.5160756745580481,1.0,-13.82443
0.516102352028948,1.0,-13.823859
0.5161290322580645,1.0,-13.8234415
0.5161557152458254,1.0,-13.822624
0.5161824009926584,1.0,-13.822502
0.5162090894989918,1.0,-13.820679
0.5162357807652533,1.0,-13.817719
0.5162624747918714,1.0,-13.817625
0.516289171579274,1.0,-13.809739
0.5163158711278896,1.0,-13.809329
0.5163425734381465,1.0,-13.809067
0.5163692785104732,1.0,-13.807429
0.5163959863452985,1.0,-13.806711
0.5164226969430508,1.0,-13.805298
0.5164494103041589,1.0,-13.801616
0.5164761264290518,1.0,-13.801146
0.5165028453181583,1.0,-13.800502
0.5165295669719075,1.0,-13.800447
0.5165562913907285,1.0,-13.80043
0.5165830185750504,1.0,-13.800262
0.5166097485253027,1.0,-13.800083
0.5166364812419146,1.0,-13.798523
0.5166632167253157,1.0,-13.798147
0.5166899549759354,1.0,-13.796496
0.5167166959942034,1.0,-13.795497
0.5167434397805497,1.0,-13.794835
0.5167701863354037,1.0,-13.794134
0.5167969356591956,1.0,-13.792129
0.5168236877523553,1.0,-13.790584
0.516850442615313,1.0,-13.789245
0.5168772002484987,1.0,-13.789194
0.5169039606523428,1.0,-13.788612
0.5169307238272756,1.0,-13.787285
0.5169574897737276,1.0,-13.78609
0.5169842584921293,1.0,-13.784467
0.5170110299829113,1.0,-13.783281
0.5170378042465044,1.0,-13.782054
0.5170645812833394,1.0,-13.781884
0.5170913610938471,1.0,-13.781421
0.5171181436784585,1.0,-13.781289
0.5171449290376049,1.0,-13.780299
0.5171717171717172,1.0,-13.779841
0.5171985080812267,1.0,-13.772874
0.5172253017665648,1.0,-13.772791
0.5172520982281629,1.0,-13.770798
0.5172788974664525,1.0,-13.770146
0.5173056994818653,1.0,-13.76957
0.5173325042748329,1.0,-13.768873
0.5173593118457871,1.0,-13.768005
0.5173861221951599,1.0,-13.76729
0.5174129353233831,1.0,-13.766384
0.5174397512308888,1.0,-13.764978
0.5174665699181092,1.0,-13.76091
0.5174933913854766,1.0,-13.760464
0.5175202156334232,1.0,-13.7598915
0.5175470426623814,1.0,-13.758623
0.5175738724727839,1.0,-13.758568
0.517600705065063,1.0,-13.757262
0.5176275404396516,1.0,-13.756909
0.5176543785969824,1.0,-13.756838
0.5176812195374884,1.0,-13.75639
0.5177080632616022,1.0,-13.7527075
0.5177349097697573,1.0,-13.751193
0.5177617590623865,1.0,-13.750869
0.5177886111399232,1.0,-13.748754
0.5178154660028007,1.0,-13.74765
0.5178423236514523,1.0,-13.746726
0.5178691840863116,1.0,-13.74574
0.517896047307812,1.0,-13.74552
0.5179229133163874,1.0,-13.745447
0.5179497821124714,1.0,-13.745106
0.517976653696498,1.0,-13.744981
0.5180035280689012,1.0,-13.742652
0.5180304052301147,1.0,-13.741506
0.5180572851805728,1.0,-13.739636
0.5180841679207099,1.0,-13.739396
0.5181110534509601,1.0,-13.739235
0.5181379417717578,1.0,-13.736601
0.5181648328835374,1.0,-13.734945
0.5181917267867338,1.0,-13.733879
0.5182186234817814,1.0,-13.733588
0.518245522969115,1.0,-13.733503
0.5182724252491694,1.0,-13.7314625
0.5182993303223797,1.0,-13.730457
0.5183262381891808,1.0,-13.729359
0.5183531488500078,1.0,-13.729247
0.518380062305296,1.0,-13.727471
0.5184069785554806,1.0,-13.727245
0.518433897600997,1.0,-13.725426
0.5184608194422807,1.0,-13.725069
0.5184877440797674,1.0,-13.722848
0.5185146715138925,1.0,-13.722829
0.5185416017450919,1.0,-13.71848
0.5185685347738015,1.0,-13.717581
0.5185954706004571,1.0,-13.71366
0.5186224092254947,1.0,-13.711375
0.5186493506493507,1.0,-13.711095
0.5186762948724609,1.0,-13.710717
0.5187032418952618,1.0,-13.709292
0.5187301917181898,1.0,-13.70816
0.5187571443416814,1.0,-13.708122
0.518784099766173,1.0,-13.707998
0.5188110579921015,1.0,-13.707655
0.5188380190199033,1.0,-13.707506
0.5188649828500156,1.0,-13.707064
0.5188919494828751,1.0,-13.703171
0.518918918918919,1.0,-13.702914
0.5189458911585841,1.0,-13.702368
0.518972866202308,1.0,-13.702203
0.5189998440505277,1.0,-13.702185
0.5190268247036806,1.0,-13.70134
0.5190538081622044,1.0,-13.701175
0.5190807944265363,1.0,-13.701061
0.5191077834971143,1.0,-13.70047
0.519134775374376,1.0,-13.699591
0.5191617700587593,1.0,-13.69928
0.519188767550702,1.0,-13.69498
