precision,recall,threshold
0.7140638237785936,0.9992096423631693,-1.0865115
0.7141646660076261,0.9992096423631693,-1.0864247
0.7142655367231638,0.9992096423631693,-1.0864087
0.7143664359372793,0.9992096423631693,-1.0863711
0.7144673636620514,0.9992096423631693,-1.086178
0.7145683199095662,0.9992096423631693,-1.0861573
0.7146693046919164,0.9992096423631693,-1.0860281
0.7147703180212014,0.9992096423631693,-1.0859985
0.7148713599095279,0.9992096423631693,-1.0859914
0.7149724303690089,0.9992096423631693,-1.0859033
0.7150735294117647,0.9992096423631693,-1.0858574
0.7151746570499222,0.9992096423631693,-1.0858253
0.7152758132956153,0.9992096423631693,-1.085822
0.7153769981609845,0.9992096423631693,-1.0857607
0.7154782116581777,0.9992096423631693,-1.0857482
0.7155794537993491,0.9992096423631693,-1.0856844
0.7156807245966601,0.9992096423631693,-1.0856597
0.7157820240622789,0.9992096423631693,-1.0855825
0.7158833522083805,0.9992096423631693,-1.085527
0.7159847090471471,0.9992096423631693,-1.0855061
0.7160860945907674,0.9992096423631693,-1.0855037
0.7161875088514374,0.9992096423631693,-1.0854883
0.7162889518413598,0.9992096423631693,-1.0854785
0.716390423572744,0.9992096423631693,-1.0854076
0.7164919240578067,0.9992096423631693,-1.085401
0.7165934533087714,0.9992096423631693,-1.0853921
0.7166950113378685,0.9992096423631693,-1.0853361
0.7167965981573352,0.9992096423631693,-1.08533
0.716898213779416,0.9992096423631693,-1.0852102
0.7169998582163618,0.9992096423631693,-1.0851284
0.7171015314804311,0.9992096423631693,-1.0850626
0.7172032335838888,0.9992096423631693,-1.085053
0.717304964539007,0.9992096423631693,-1.0850394
0.717406724358065,0.9992096423631693,-1.0849684
0.7175085130533485,0.9992096423631693,-1.0849292
0.7176103306371505,0.9992096423631693,-1.0849191
0.7177121771217713,0.9992096423631693,-1.0847532
0.7178140525195174,0.9992096423631693,-1.0847045
0.717915956842703,0.9992096423631693,-1.0846148
0.718017890103649,0.9992096423631693,-1.0846009
0.7181198523146833,0.9992096423631693,-1.084576
0.7182218434881409,0.9992096423631693,-1.0844002
0.7183238636363637,0.9992096423631693,-1.0843818
0.7184259127717005,0.9992096423631693,-1.0843365
0.7185279909065075,0.9992096423631693,-1.0843356
0.7186300980531477,0.9992096423631693,-1.0843139
0.7187322342239909,0.9992096423631693,-1.0842961
0.7188343994314144,0.9992096423631693,-1.0842323
0.718936593687802,0.9992096423631693,-1.08423
0.7190388170055453,0.9992096423631693,-1.0841912
0.7191410693970421,0.9992096423631693,-1.0841562
0.7192433508746978,0.9992096423631693,-1.0841488
0.7193456614509246,0.9992096423631693,-1.0841432
0.719448001138142,0.9992096423631693,-1.0841373
0.7195503699487763,0.9992096423631693,-1.0841007
0.7196527678952611,0.9992096423631693,-1.0840588
0.719755194990037,0.9992096423631693,-1.0840578
0.7198576512455516,0.9992096423631693,-1.0840116
0.7199601366742597,0.9992096423631693,-1.0840093
0.7200626512886231,0.9992096423631693,-1.0839933
0.7201651951011108,0.9992096423631693,-1.0839889
0.7202677681241988,0.9992096423631693,-1.0838902
0.7203703703703703,0.9992096423631693,-1.0838671
0.7204730018521157,0.9992096423631693,-1.0838331
0.7205756625819322,0.9992096423631693,-1.0838284
0.7206783525723244,0.9992096423631693,-1.0837854
0.7207810718358039,0.9992096423631693,-1.083777
0.7208838203848895,0.9992096423631693,-1.0837668
0.7209865982321072,0.9992096423631693,-1.0836366
0.72108940538999,0.9992096423631693,-1.0836221
0.7211922418710781,0.9992096423631693,-1.0835772
0.7212951076879189,0.9992096423631693,-1.0834717
0.7213980028530671,0.9992096423631693,-1.0834303
0.721500927379084,0.9992096423631693,-1.0833203
0.7216038812785388,0.9992096423631693,-1.0832354
0.7217068645640075,0.9992096423631693,-1.0832001
0.7218098772480731,0.9992096423631693,-1.0831351
0.7219129193433262,0.9992096423631693,-1.0831338
0.7220159908623643,0.9992096423631693,-1.083099
0.7221190918177923,0.9992096423631693,-1.0830379
0.7222222222222222,0.9992096423631693,-1.0828605
0.7223253820882731,0.9992096423631693,-1.0827448
0.7224285714285714,0.9992096423631693,-1.0826617
0.7225317902557509,0.9992096423631693,-1.0825975
0.7226350385824521,0.9992096423631693,-1.0825431
0.7227383164213235,0.9992096423631693,-1.0824761
0.72284162378502,0.9992096423631693,-1.0824535
0.7229449606862044,0.9992096423631693,-1.0823338
0.7230483271375465,0.9992096423631693,-1.0823113
0.7231517231517232,0.9992096423631693,-1.0821762
0.7232551487414187,0.9992096423631693,-1.082024
0.7233586039193248,0.9992096423631693,-1.0819927
0.7234620886981402,0.9992096423631693,-1.0818866
0.7235656030905709,0.9992096423631693,-1.0818851
0.7236691471093303,0.9992096423631693,-1.0818222
0.7237727207671389,0.9992096423631693,-1.0816652
0.7238763240767249,0.9992096423631693,-1.0815326
0.7239799570508232,0.9992096423631693,-1.0812829
0.7240836197021764,0.9992096423631693,-1.0812266
0.7241873120435343,0.9992096423631693,-1.0812174
0.7242910340876539,0.9992096423631693,-1.0810891
0.7243947858472998,0.9992096423631693,-1.0810807
0.7244985673352435,0.9992096423631693,-1.0809306
0.7246023785642642,0.9992096423631693,-1.0808779
0.7247062195471482,0.9992096423631693,-1.080729
0.7248100902966891,0.9992096423631693,-1.0806849
0.7249139908256881,0.9992096423631693,-1.0806047
0.7250179211469534,0.9992096423631693,-1.0804083
0.7251218812733008,0.9992096423631693,-1.0803945
0.7252258712175534,0.9992096423631693,-1.0803663
0.7253298909925416,0.9992096423631693,-1.0803069
0.7254339406111031,0.9992096423631693,-1.0802997
0.7255380200860833,0.9992096423631693,-1.0801461
0.7256421294303343,0.9992096423631693,-1.0801156
0.7257462686567164,0.9992096423631693,-1.0800748
0.7258504377780968,0.9992096423631693,-1.0799574
0.72595463680735,0.9992096423631693,-1.0798985
0.7260588657573582,0.9992096423631693,-1.0798204
0.726163124641011,0.9992096423631693,-1.0798082
0.7262674134712049,0.9992096423631693,-1.0797186
0.7263717322608446,0.9992096423631693,-1.0796052
0.7264760810228416,0.9992096423631693,-1.079585
0.726580459770115,0.9992096423631693,-1.0795639
0.7266848685155913,0.9992096423631693,-1.0794629
0.7267893072722047,0.9992096423631693,-1.0794487
0.7268937760528964,0.9992096423631693,-1.0794343
0.7269982748706153,0.9992096423631693,-1.0794071
0.7271028037383177,0.9992096423631693,-1.079373
0.7272073626689675,0.9992096423631693,-1.0793314
0.7273119516755358,0.9992096423631693,-1.0793214
0.7274165707710012,0.9992096423631693,-1.0793015
0.7275212199683498,0.9992096423631693,-1.0792866
0.7276258992805755,0.9992096423631693,-1.0792395
0.7277306087206792,0.9992096423631693,-1.079153
0.7278353483016695,0.9992096423631693,-1.0791521
0.7279401180365626,0.9992096423631693,-1.0791286
0.7280449179383818,0.9992096423631693,-1.0791082
0.7281497480201584,0.9992096423631693,-1.0790972
0.7282546082949308,0.9992096423631693,-1.0790217
0.7283594987757454,0.9992096423631693,-1.0789231
0.7284644194756554,0.9992096423631693,-1.0789047
0.7285693704077222,0.9992096423631693,-1.078877
0.7286743515850144,0.9992096423631693,-1.0788132
0.7287793630206082,0.9992096423631693,-1.0787174
0.7288844047275872,0.9992096423631693,-1.0786946
0.7289894767190428,0.9992096423631693,-1.0786791
0.7290945790080738,0.9992096423631693,-1.0785242
0.7291997116077866,0.9992096423631693,-1.0784489
0.7293048745312951,0.9992096423631693,-1.0781558
0.7294100677917208,0.9992096423631693,-1.0780042
0.7295152914021927,0.9992096423631693,-1.0780025
0.7296205453758476,0.9992096423631693,-1.0779675
0.7297258297258298,0.9992096423631693,-1.0779564
0.7298311444652908,0.9992096423631693,-1.0779334
0.7299364896073903,0.9992096423631693,-1.0778481
0.7300418651652952,0.9992096423631693,-1.0775928
0.7301472711521801,0.9992096423631693,-1.077535
0.7302527075812274,0.9992096423631693,-1.0774832
0.7303581744656268,0.9992096423631693,-1.077442
0.7304636718185757,0.9992096423631693,-1.0772578
0.7305691996532794,0.9992096423631693,-1.0772326
0.7306747579829505,0.9992096423631693,-1.0770566
0.7307803468208093,0.9992096423631693,-1.0769778
0.7308859661800838,0.9992096423631693,-1.0769578
0.7309916160740099,0.9992096423631693,-1.0767946
0.7310972965158306,0.9992096423631693,-1.0767941
0.731203007518797,0.9992096423631693,-1.0766798
0.7313087490961677,0.9992096423631693,-1.0765284
0.7314145212612091,0.9992096423631693,-1.0762589
0.7315203240271951,0.9992096423631693,-1.0760702
0.7316261574074074,0.9992096423631693,-1.0760146
0.7317320214151353,0.9992096423631693,-1.0759962
0.7318379160636759,0.9992096423631693,-1.0759714
0.7319438413663337,0.9992096423631693,-1.0758716
0.7320497973364215,0.9992096423631693,-1.0758693
0.7321557839872593,0.9992096423631693,-1.0758467
0.7322618013321749,0.9992096423631693,-1.0758291
0.7323678493845039,0.9992096423631693,-1.0756195
0.7324739281575898,0.9992096423631693,-1.0754207
0.7325800376647834,0.9992096423631693,-1.0753112
0.7326861779194437,0.9992096423631693,-1.0752883
0.7327923489349369,0.9992096423631693,-1.075268
0.7328985507246377,0.9992096423631693,-1.0752516
0.7330047833019279,0.9992096423631693,-1.0752206
0.7331110466801971,0.9992096423631693,-1.0751002
0.7332173408728433,0.9992096423631693,-1.0750738
0.7333236658932715,0.9992096423631693,-1.0750308
0.7334300217548948,0.9992096423631693,-1.0750166
0.7335364084711343,0.9992096423631693,-1.0749618
0.7336428260554185,0.9992096423631693,-1.0749445
0.733749274521184,0.9992096423631693,-1.0747554
0.733855753881875,0.9992096423631693,-1.0747054
0.7339622641509433,0.9992096423631693,-1.0746987
0.7340688053418494,0.9992096423631693,-1.0746332
0.7341753774680604,0.9992096423631693,-1.0745835
0.7342819805430522,0.9992096423631693,-1.074505
0.7343886145803079,0.9992096423631693,-1.0743041
0.7344952795933188,0.9992096423631693,-1.0740817
0.7346019755955839,0.9992096423631693,-1.074061
0.7347087026006102,0.9992096423631693,-1.0740571
0.7348154606219123,0.9992096423631693,-1.073996
0.7349222496730127,0.9992096423631693,-1.0737704
0.7350290697674419,0.9992096423631693,-1.073757
0.7351359209187381,0.9992096423631693,-1.073697
0.7352428031404478,0.9992096423631693,-1.0735214
0.7353497164461248,0.9992096423631693,-1.0734634
0.735456660849331,0.9992096423631693,-1.0732422
0.7355636363636363,0.9992096423631693,-1.0732262
0.7356706430026185,0.9992096423631693,-1.073125
0.7357776807798633,0.9992096423631693,-1.0730475
0.7358847497089639,0.9992096423631693,-1.0727365
0.7359918498035221,0.9992096423631693,-1.0726793
0.736098981077147,0.9992096423631693,-1.0724945
0.7362061435434561,0.9992096423631693,-1.0724736
0.7363133372160745,0.9992096423631693,-1.0723364
0.7364205621086355,0.9992096423631693,-1.0722996
0.7365278182347801,0.9992096423631693,-1.0722023
0.7366351056081574,0.9992096423631693,-1.0721765
0.7367424242424242,0.9992096423631693,-1.0721091
0.7368497741512459,0.9992096423631693,-1.0719023
0.736957155348295,0.9992096423631693,-1.071868
0.7370645678472526,0.9992096423631693,-1.0717617
0.7371720116618076,0.9992096423631693,-1.0717334
0.7372794868056568,0.9992096423631693,-1.0716405
0.7373869932925051,0.9992096423631693,-1.0715569
0.7374945311360653,0.9992096423631693,-1.0715287
0.7376021003500584,0.9992096423631693,-1.0714407
0.737709700948213,0.9992096423631693,-1.0713705
0.7378173329442661,0.9992096423631693,-1.0713376
0.7379249963519626,0.9992096423631693,-1.0712706
0.7380326911850554,0.9992096423631693,-1.0710875
0.7381404174573055,0.9992096423631693,-1.0709761
0.7382481751824818,0.9992096423631693,-1.0709566
0.7383559643743612,0.9992096423631693,-1.0708466
0.7384637850467289,0.9992096423631693,-1.0708128
0.7385716372133782,0.9992096423631693,-1.0703006
0.7386795208881098,0.9992096423631693,-1.0702837
0.7387874360847334,0.9992096423631693,-1.0701393
0.738895382817066,0.9992096423631693,-1.0699877
0.7390033610989332,0.9992096423631693,-1.0699486
0.7391113709441683,0.9992096423631693,-1.069894
0.739219412366613,0.9992096423631693,-1.0697641
0.7393274853801169,0.9992096423631693,-1.0696746
0.7394355899985378,0.9992096423631693,-1.0694962
0.7395437262357415,0.9992096423631693,-1.0694759
0.7396518941056018,0.9992096423631693,-1.0692812
0.7397600936220011,0.9992096423631693,-1.0692719
0.7398683247988296,0.9992096423631693,-1.0692667
0.7399765876499854,0.9992096423631693,-1.0692556
0.7400848821893751,0.9992096423631693,-1.0691714
0.7401932084309133,0.9992096423631693,-1.0689591
0.740301566388523,0.9992096423631693,-1.0689318
0.7404099560761347,0.9992096423631693,-1.0688392
0.7405183775076878,0.9992096423631693,-1.0687958
0.7406268306971294,0.9992096423631693,-1.0687952
0.7407353156584151,0.9992096423631693,-1.0683643
0.7408438324055083,0.9992096423631693,-1.0682318
0.7409523809523809,0.9992096423631693,-1.0681874
0.7410609613130129,0.9992096423631693,-1.06813
0.7411695735013923,0.9992096423631693,-1.067991
0.7412782175315157,0.9992096423631693,-1.0679514
0.7413868934173875,0.9992096423631693,-1.0679086
0.7414956011730205,0.9992096423631693,-1.067879
0.7416043408124359,0.9992096423631693,-1.0676855
0.7417131123496626,0.9992096423631693,-1.0675797
0.7418219157987385,0.9992096423631693,-1.0675663
0.7419307511737089,0.9992096423631693,-1.067373
0.742039618488628,0.9992096423631693,-1.0673536
0.742148517757558,0.9992096423631693,-1.0673188
0.7422574489945692,0.9992096423631693,-1.0672059
0.7423664122137404,0.9992096423631693,-1.0672029
0.7424754074291587,0.9992096423631693,-1.0666021
0.7425844346549192,0.9992096423631693,-1.066536
0.7426934939051256,0.9992096423631693,-1.0664566
0.7428025851938895,0.9992096423631693,-1.0662836
0.7429117085353313,0.9992096423631693,-1.0662762
0.7430208639435792,0.9992096423631693,-1.0661128
0.74313005143277,0.9992096423631693,-1.0661004
0.7432392710170488,0.9992096423631693,-1.0660357
0.7433485227105688,0.9992096423631693,-1.0659833
0.7434578065274919,0.9992096423631693,-1.0659573
0.743567122481988,0.9992096423631693,-1.0659548
0.7436764705882353,0.9992096423631693,-1.0659286
0.7437858508604207,0.9992096423631693,-1.065813
0.743895263312739,0.9992096423631693,-1.0657669
0.7440047079593939,0.9992096423631693,-1.0657433
0.7441141848145968,0.9992096423631693,-1.0657276
0.744223693892568,0.9992096423631693,-1.0656276
0.744333235207536,0.9992096423631693,-1.0654552
0.7444428087737377,0.9992096423631693,-1.065417
0.7445524146054181,0.9992096423631693,-1.065407
0.7446620527168311,0.9992096423631693,-1.0653645
0.7447717231222386,0.9992096423631693,-1.0653061
0.744881425835911,0.9992096423631693,-1.0652817
0.7449911608721272,0.9992096423631693,-1.0652107
0.7451009282451746,0.9992096423631693,-1.0650452
0.7452107279693486,0.9992096423631693,-1.0649166
0.7453205600589535,0.9992096423631693,-1.0648221
0.7454304245283019,0.9992096423631693,-1.0647658
0.7455403213917146,0.9992096423631693,-1.0647514
0.7456502506635211,0.9992096423631693,-1.0647045
0.7457602123580593,0.9992096423631693,-1.0647041
0.7458702064896755,0.9992096423631693,-1.064549
0.7459802330727245,0.9992096423631693,-1.0644152
0.7460902921215697,0.9992096423631693,-1.064302
0.7462003836505828,0.9992096423631693,-1.0641471
0.7463105076741441,0.9992096423631693,-1.0640366
0.7464206642066421,0.9992096423631693,-1.0639716
0.7465308532624741,0.9992096423631693,-1.063776
0.746641074856046,0.9992096423631693,-1.0637538
0.746751329001772,0.9992096423631693,-1.0637312
0.7468616157140747,0.9992096423631693,-1.0636941
0.7469719350073856,0.9992096423631693,-1.06369
0.7470822868961442,0.9992096423631693,-1.0636886
0.7471926713947991,0.9992096423631693,-1.0636834
0.747303088517807,0.9992096423631693,-1.0634655
0.7474135382796334,0.9992096423631693,-1.063423
0.7475240206947524,0.9992096423631693,-1.0632501
0.7476345357776464,0.9992096423631693,-1.0631415
0.7477450835428064,0.9992096423631693,-1.0631268
0.7478556640047324,0.9992096423631693,-1.0630827
0.7479662771779323,0.9992096423631693,-1.0630467
0.7480769230769231,0.9992096423631693,-1.0629977
0.7481876017162302,0.9992096423631693,-1.0628713
0.7482983131103876,0.9992096423631693,-1.0626563
0.7484090572739381,0.9992096423631693,-1.062585
0.7485198342214328,0.9992096423631693,-1.0624529
0.7486306439674315,0.9992096423631693,-1.0623784
0.7487414865265029,0.9992096423631693,-1.062276
0.7488523619132238,0.9992096423631693,-1.062227
0.7489632701421801,0.9992096423631693,-1.0622009
0.7490742112279662,0.9992096423631693,-1.0621533
0.7491851851851852,0.9992096423631693,-1.0621413
0.7492961920284487,0.9992096423631693,-1.0621188
0.749407231772377,0.9992096423631693,-1.062109
0.7495183044315993,0.9992096423631693,-1.0620652
0.749629410020753,0.9992096423631693,-1.0620171
0.7497405485544848,0.9992096423631693,-1.0618762
0.7498517200474496,0.9992096423631693,-1.0616531
0.7499629245143111,0.9992096423631693,-1.061631
0.750074161969742,0.9992096423631693,-1.0615925
0.7501854324284231,0.9992096423631693,-1.0615225
0.7502967359050445,0.9992096423631693,-1.061501
0.7504080724143047,0.9992096423631693,-1.0614362
0.7505194419709112,0.9992096423631693,-1.0613401
0.75063084458958,0.9992096423631693,-1.0612825
0.7507422802850356,0.9992096423631693,-1.0612388
0.7508537490720119,0.9992096423631693,-1.061127
0.750965250965251,0.9992096423631693,-1.0610287
0.7510767859795039,0.9992096423631693,-1.060938
0.7511883541295306,0.9992096423631693,-1.0609101
0.7512999554300995,0.9992096423631693,-1.0608033
0.7514115898959881,0.9992096423631693,-1.0607039
0.7515232575419825,0.9992096423631693,-1.0606644
0.7516349583828775,0.9992096423631693,-1.0606571
0.751746692433477,0.9992096423631693,-1.0606301
0.7518584597085936,0.9992096423631693,-1.0605359
0.7519702602230484,0.9992096423631693,-1.0605004
0.7520820939916716,0.9992096423631693,-1.060494
0.7521939610293024,0.9992096423631693,-1.0604625
0.7523058613507885,0.9992096423631693,-1.0604335
0.7524177949709865,0.9992096423631693,-1.0603642
0.752529761904762,0.9992096423631693,-1.0601962
0.7526417621669891,0.9992096423631693,-1.0601748
0.7527537957725513,0.9992096423631693,-1.0601549
0.7528658627363406,0.9992096423631693,-1.0597601
0.7529779630732579,0.9992096423631693,-1.0595655
0.7530900967982129,0.9992096423631693,-1.0595505
0.7532022639261245,0.9992096423631693,-1.059538
0.7533144644719202,0.9992096423631693,-1.059534
0.7534266984505363,0.9992096423631693,-1.0595206
0.7535389658769185,0.9992096423631693,-1.0595163
0.7536512667660209,0.9992096423631693,-1.0594887
0.7537636011328067,0.9992096423631693,-1.0593389
0.7538759689922481,0.9992096423631693,-1.0592266
0.7539883703593261,0.9992096423631693,-1.0591147
0.7541008052490307,0.9992096423631693,-1.0590867
0.7542132736763609,0.9992096423631693,-1.0590816
0.7543257756563246,0.9992096423631693,-1.0588671
0.7544383112039386,0.9992096423631693,-1.0588564
0.7545508803342286,0.9992096423631693,-1.0587327
0.7546634830622295,0.9992096423631693,-1.0587131
0.7547761194029851,0.9992096423631693,-1.058595
0.754888789371548,0.9992096423631693,-1.0584826
0.75500149298298,0.9992096423631693,-1.0583887
0.7551142302523518,0.9992096423631693,-1.0583069
0.7552270011947432,0.9992096423631693,-1.0583034
0.7553398058252427,0.9992096423631693,-1.058279
0.7554526441589483,0.9992096423631693,-1.0582411
0.7555655162109667,0.9992096423631693,-1.0581098
0.7556784219964137,0.9992096423631693,-1.0580602
0.755791361530414,0.9992096423631693,-1.0580217
0.7559043348281016,0.9992096423631693,-1.057935
0.7560173419046196,0.9992096423631693,-1.0575613
0.7561303827751196,0.9992096423631693,-1.0573496
0.756243457454763,0.9992096423631693,-1.0573467
0.7563565659587197,0.9992096423631693,-1.0572156
0.7564697083021691,0.9992096423631693,-1.0571666
0.7565828845002992,0.9992096423631693,-1.0571343
0.7566960945683077,0.9992096423631693,-1.057132
0.7568093385214008,0.9992096423631693,-1.0570427
0.7569226163747942,0.9992096423631693,-1.0569301
0.7570359281437126,0.9992096423631693,-1.056764
0.7571492738433897,0.9992096423631693,-1.0567086
0.7572626534890686,0.9992096423631693,-1.0565372
0.7573760670960012,0.9992096423631693,-1.0565065
0.7574895146794488,0.9992096423631693,-1.056463
0.7576029962546816,0.9992096423631693,-1.0563444
0.7577165118369793,0.9992096423631693,-1.0563182
0.7578300614416305,0.9992096423631693,-1.0562149
0.7579436450839329,0.9992096423631693,-1.0561534
0.7580572627791935,0.9992096423631693,-1.0559714
0.7581709145427287,0.9992096423631693,-1.055962
0.7582846003898636,0.9992096423631693,-1.0558513
0.7583983203359328,0.9992096423631693,-1.0558469
0.7585120743962802,0.9992096423631693,-1.0558196
0.7586258625862586,0.9992096423631693,-1.0558133
0.7587396849212303,0.9992096423631693,-1.0557879
0.7588535414165666,0.9992096423631693,-1.0557618
0.7589674320876482,0.9992096423631693,-1.0556421
0.7590813569498649,0.9992096423631693,-1.0556011
0.7591953160186158,0.9992096423631693,-1.0555449
0.7593093093093093,0.9992096423631693,-1.0554984
0.759423336837363,0.9992096423631693,-1.0554912
0.7595373986182037,0.9992096423631693,-1.0553192
0.7596514946672676,0.9992096423631693,-1.0551423
0.759765625,0.9992096423631693,-1.0551206
0.7598797896318558,0.9992096423631693,-1.0551006
0.7599939885782988,0.9992096423631693,-1.0550869
0.7601082218548023,0.9992096423631693,-1.0550264
0.7602224894768491,0.9992096423631693,-1.0549885
0.7603367914599308,0.9992096423631693,-1.0549036
0.7604511278195488,0.9992096423631693,-1.0547693
0.7605654985712137,0.9992096423631693,-1.0547627
0.7606799037304453,0.9992096423631693,-1.0547177
0.7607943433127726,0.9992096423631693,-1.054621
0.7609088173337346,0.9992096423631693,-1.0545745
0.7610233258088789,0.9992096423631693,-1.0544468
0.7611378687537628,0.9992096423631693,-1.054417
0.761252446183953,0.9992096423631693,-1.0543914
0.7613670581150256,0.9992096423631693,-1.0542403
0.7614817045625659,0.9992096423631693,-1.0542078
0.7615963855421687,0.9992096423631693,-1.0542051
0.7617111010694382,0.9992096423631693,-1.0541784
0.7618258511599879,0.9992096423631693,-1.0540556
0.761940635829441,0.9992096423631693,-1.0539345
0.7620554550934298,0.9992096423631693,-1.0539268
0.7621703089675961,0.9992096423631693,-1.0537953
0.7622851974675912,0.9992096423631693,-1.0537816
0.7624001206090758,0.9992096423631693,-1.053665
0.7625150784077201,0.9992096423631693,-1.0535702
0.7626300708792038,0.9992096423631693,-1.053284
0.7627450980392156,0.9992096423631693,-1.0532031
0.7628601599034546,0.9992096423631693,-1.0531824
0.7629752564876282,0.9992096423631693,-1.053085
0.7630903878074543,0.9992096423631693,-1.0528771
0.7632055538786598,0.9992096423631693,-1.052857
0.7633207547169811,0.9992096423631693,-1.0526595
0.7634359903381642,0.9992096423631693,-1.0524607
0.7635512607579646,0.9992096423631693,-1.0524383
0.7636665659921474,0.9992096423631693,-1.0524356
0.7637819060564869,0.9992096423631693,-1.0523366
0.7638972809667673,0.9992096423631693,-1.0522244
0.7640126907387823,0.9992096423631693,-1.0519958
0.7641281353883348,0.9992096423631693,-1.051978
0.7642436149312377,0.9992096423631693,-1.0518258
0.7643591293833132,0.9992096423631693,-1.0518016
0.7644746787603931,0.9992096423631693,-1.0517852
0.7645902630783187,0.9992096423631693,-1.0516433
0.7647058823529411,0.9992096423631693,-1.0516135
0.764821536600121,0.9992096423631693,-1.0515854
0.7649372258357283,0.9992096423631693,-1.0515729
0.765052950075643,0.9992096423631693,-1.0514921
0.7651687093357543,0.9992096423631693,-1.051414
0.7652845036319612,0.9992096423631693,-1.0513697
0.7654003329801725,0.9992096423631693,-1.0513437
0.7655161973963064,0.9992096423631693,-1.0513269
0.7656320968962906,0.9992096423631693,-1.051323
0.765748031496063,0.9992096423631693,-1.0512861
0.7658640012115705,0.9992096423631693,-1.0512447
0.76598000605877,0.9992096423631693,-1.0511383
0.7660960460536282,0.9992096423631693,-1.0510117
0.7662121212121212,0.9992096423631693,-1.0509923
0.7663282315502349,0.9992096423631693,-1.0509828
0.7664443770839648,0.9992096423631693,-1.0509255
0.7665605578293163,0.9992096423631693,-1.0507939
0.7666767738023045,0.9992096423631693,-1.0507886
0.7667930250189537,0.9992096423631693,-1.0507872
0.7669093114952987,0.9992096423631693,-1.0507457
0.7670256332473836,0.9992096423631693,-1.050729
0.7671419902912622,0.9992096423631693,-1.0506159
0.7672583826429981,0.9992096423631693,-1.0506078
0.7673748103186646,0.9992096423631693,-1.0505373
0.7674912733343451,0.9992096423631693,-1.0504408
0.7676077717061324,0.9992096423631693,-1.0504216
0.767724305450129,0.9992096423631693,-1.0503225
0.7678408745824477,0.9992096423631693,-1.0503224
0.7679574791192103,0.9992096423631693,-1.0502946
0.7680741190765492,0.9992096423631693,-1.0502673
0.7681907944706061,0.9992096423631693,-1.0501364
0.7683075053175327,0.9992096423631693,-1.0500768
0.7684242516334904,0.9992096423631693,-1.04997
0.7685410334346504,0.9992096423631693,-1.0499421
0.7686578507371941,0.9992096423631693,-1.0499369
0.7687747035573123,0.9992096423631693,-1.0499353
0.7688915919112057,0.9992096423631693,-1.0499141
0.7690085158150851,0.9992096423631693,-1.0498618
0.7691254752851711,0.9992096423631693,-1.0498071
0.769242470337694,0.9992096423631693,-1.0497897
0.7693595009888939,0.9992096423631693,-1.0496625
0.7694765672550213,0.9992096423631693,-1.0496461
0.7695936691523361,0.9992096423631693,-1.0496014
0.7697108066971081,0.9992096423631693,-1.0495799
0.7698279799056172,0.9992096423631693,-1.0495418
0.7699451887941535,0.9992096423631693,-1.0495346
0.7700624333790163,0.9992096423631693,-1.0495163
0.7701797136765154,0.9992096423631693,-1.0495054
0.7702970297029703,0.9992096423631693,-1.0494725
0.7704143814747105,0.9992096423631693,-1.0492568
0.7705317690080756,0.9992096423631693,-1.04925
0.7706491923194149,0.9992096423631693,-1.0492278
0.7707666514250876,0.9992096423631693,-1.0491414
0.7708841463414634,0.9992096423631693,-1.0490842
0.7710016770849215,0.9992096423631693,-1.048944
0.7711192436718511,0.9992096423631693,-1.04883
0.7712368461186518,0.9992096423631693,-1.0488255
0.7713544844417327,0.9992096423631693,-1.0487546
0.7714721586575134,0.9992096423631693,-1.0487205
0.771589868782423,0.9992096423631693,-1.0487182
0.771707614832901,0.9992096423631693,-1.0486735
0.7718253968253969,0.9992096423631693,-1.0485549
0.7719432147763701,0.9992096423631693,-1.0485494
0.7720610687022901,0.9992096423631693,-1.0485487
0.7721789586196366,0.9992096423631693,-1.0485129
0.7722968845448992,0.9992096423631693,-1.0484964
0.7724148464945777,0.9992096423631693,-1.0484049
0.7725328444851818,0.9992096423631693,-1.0483879
0.7726508785332314,0.9992096423631693,-1.0483522
0.7727689486552567,0.9992096423631693,-1.048314
0.7728870548677976,0.9992096423631693,-1.0482408
0.7730051971874045,0.9992096423631693,-1.0481514
0.7731233756306375,0.9992096423631693,-1.0481246
0.7732415902140672,0.9992096423631693,-1.0479861
0.7733598409542743,0.9992096423631693,-1.047959
0.7734781278678495,0.9992096423631693,-1.047936
0.7735964509713936,0.9992096423631693,-1.047871
0.7737148102815178,0.9992096423631693,-1.0478349
0.7738332058148432,0.9992096423631693,-1.047707
0.7739516375880012,0.9992096423631693,-1.047704
0.7740701056176336,0.9992096423631693,-1.0475924
0.774188609920392,0.9992096423631693,-1.0475793
0.7743071505129383,0.9992096423631693,-1.0475439
0.7744257274119448,0.9992096423631693,-1.0474945
0.774544340634094,0.9992096423631693,-1.0474622
0.7746629901960784,0.9992096423631693,-1.047391
0.7747816761146009,0.9992096423631693,-1.0473529
0.7749003984063745,0.9992096423631693,-1.0472745
0.7750191570881226,0.9992096423631693,-1.0472544
0.7751379521765788,0.9992096423631693,-1.0472268
0.7752567836884869,0.9992096423631693,-1.0471977
0.7753756516406011,0.9992096423631693,-1.0471934
0.7754945560496856,0.9992096423631693,-1.0471326
0.7756134969325154,0.9992096423631693,-1.0471182
0.7757324743058751,0.9992096423631693,-1.0470506
0.7758514881865602,0.9992096423631693,-1.047048
